	Chrom	Gene Name	Strand	Start	End	Position	p-value	Ratio Difference	Absolute ratio difference	n1: rna	n2: rna	N1: rna	N2: rna
162	chr1	C1orf52	-	85249952	85252702	85251987	0.7259331103239137	0.02345374904222748	0.02345374904222748	19.175921375921376	14.497297297297298	205.03216783216783	206.88951048951049
163	chr1	TYW3	+	74763893	74766677	74763978	0.5742324862253992	-0.08586785124358148	0.08586785124358148	60.466469062615786	46.31270841052242	191.05882352941177	115.1058823529412
164	chr1	CTBS	-	84549610	84555199	84554919	0.955788936287048	0.017578293977724924	0.017578293977724924	15.12902618195517	29.982294217366736	84.02857142857142	184.54285714285714
165	chr1	C1orf131	-	231223764	231224414	231224026	0.14598689369774018	-0.12090270968839334	0.12090270968839334	75.14885496183206	101.54580152671755	256.42783505154637	245.30154639175257
166	chr1	VPS72	-	151176303	151177064	151176728	0.0039012479316219584	-0.3768774553239638	0.3768774553239638	581.0470588235294	596.1929411764706	526.0565476190477	402.4494047619048
167	chr1	F11R	-	160995210	160998906	160996221	0.6379467636613103	0.06550483848245242	0.06550483848245242	4.193867457962414	2.9000989119683482	33.52216014897579	48.65735567970205
168	chr1	NIBAN1	-	184791031	184796097	184794005	0.5782017132340009	-0.1421856036200495	0.1421856036200495	252.65400134498992	281.2252858103564	248.60611854684515	242.75621414913957
169	chr1	GLMN	-	92246401	92246646	92246485	0.6113733843062863	0.09286946591404027	0.09286946591404027	20.297619047619047	15.464285714285714	67.98757763975155	75.1863354037267
170	chr1	MYCBP	-	38862492	38864714	38863502	0.13808371225433871	-0.058184541959998594	0.058184541959998594	16.765346534653464	18.954455445544554	283.36633663366337	161.52145214521448
171	chr1	HMGN2	+	26475112	26476642	26475972	0.00014032941066656512	0.012838787246690615	0.012838787246690615	71.64477611940299	33.34626865671642	3226.153488372093	3559.3255813953488
172	chr1	MACO1	+	25498263	25500209	25498721	0.5129169583897273	0.06045299190872874	0.06045299190872874	48.700940860215056	40.15725806451613	191.66812227074234	207.38427947598254
173	chr1	TSNAX	+	231564527	231566524	231565718	0.9848541597091155	0.018325219034249107	0.018325219034249107	194.50868486352357	171.98014888337468	254.1007556675063	230.18052057094877
174	chr1	NOTCH2NLA	-	146148864	146156815	146156116	0.9003871147982428	-0.056799118199552495	0.056799118199552495	6.258549365692223	6.09873138444567	36.347639484978544	26.633762517882687
175	chr1	ERRFI1	-	8011726	8014396	8012208	0.0102909825939216	-0.1155532430585472	0.1155532430585472	825.3298755186722	1634.1701244813278	1298.9830895795246	2176.225776965265
176	chr1	PFKFB2	+	207072203	207077817	207076910	0.9882498297078987	-0.05519129221603114	0.05519129221603114	15.622932745314223	35.30760749724366	18.604631400042486	39.45315487571701
177	chr1	PGD	+	10419629	10420511	10420170	0.21264848675845646	0.026678681448997488	0.026678681448997488	289.5190615835777	251.61290322580646	1636.0536044362293	1674.2587800369688
178	chr1	AUNIP	-	25834005	25835846	25834828	0.1951898334534241	-0.241611794202778	0.241611794202778	68.99270959902795	36.72782503037667	167.19548133595288	56.13654223968566
179	chr1	GBP1	-	89052318	89053468	89053215	0.14869410722991958	-1.2363195120186177	1.2363195120186177	27.670011148272017	18.79375696767001	33.80632411067194	9.146245059288535
180	chr1	ATP5PB	+	111460916	111462773	111461155	0.8500442281372356	-0.00559962649812204	0.00559962649812204	178.39431396786156	130.26143386897405	2253.255230125523	1536.6192468619247
181	chr1	DUSP12	+	161756785	161757238	161756927	0.2392287701949335	-0.12315166288512969	0.12315166288512969	256.45659163987136	333.59485530546624	414.5915492957746	449.7535211267606
182	chr1	CRYZ	-	74705485	74706457	74705693	0.3060207136971882	-0.21496329656064006	0.21496329656064006	190.70673076923077	273.38461538461536	203.52225130890054	237.31413612565444
183	chr1	NUP133	-	229440258	229442040	229441294	0.2049135570756353	0.04393324159438971	0.04393324159438971	4.173745173745174	1.02992277992278	78.61662198391421	112.47855227882037
184	chr1	HLX	+	220884194	220885059	220884855	0.42566524149291773	-0.6228148588036831	0.6228148588036831	23.112745098039216	46.004901960784316	23.561270801815436	28.685325264750382
185	chr1	AK2	-	33007939	33014594	33013045	0.009162563467436366	-0.19204442007186728	0.19204442007186728	298.777124951038	238.65471993732862	618.7056165267915	353.5881213686249
186	chr1	SFPQ	-	35182935	35184593	35183395	0.5147956755194789	-0.014939301080141465	0.014939301080141465	94.73695652173913	135.2108695652174	1109.0876460767947	1347.2838063439065
187	chr1	PPP1R12B	+	202575001	202592702	202584776	0.7316725789669479	-1.154192795083335	1.154192795083335	9.542139793086045	8.453570527378249	7.316930946291562	3.4387723785166244
188	chr1	RAB29	-	205767985	205770453	205768547	0.03911818834747191	-0.3761840410566195	0.3761840410566195	410.70106761565836	438.3167259786477	338.85676810073454	275.98268625393496
189	chr1	CLCC1	-	108929504	108934942	108934260	0.8265441778677549	0.0880917887613909	0.0880917887613909	132.71404541631622	118.9796047098402	150.85043988269794	150.28739002932554
190	chr1	COL16A1	-	31652262	31652853	31652589	0.14376210189366898	0.15103068713340892	0.15103068713340892	33.116207951070336	24.345565749235472	97.06060606060608	128.02651515151516
191	chr1	TMCO1	-	165724290	165728121	165727735	0.7234980892221907	-0.01736583191570301	0.01736583191570301	121.33149492017417	102.12481857764877	858.2616580310881	643.3678756476684
192	chr1	ZNF644	-	90915303	90916990	90915652	0.699256297899012	0.15958467634745355	0.15958467634745355	38.20630372492837	21.822349570200572	58.83856502242153	44.5575485799701
193	chr1	SV2A	-	149903317	149905197	149903698	0.9999697074884952	-0.0027855731195283173	0.0027855731195283173	122.50918635170603	84.38320209973753	77.8005336891261	53.49366244162775
194	chr1	KIAA2013	-	11919590	11920332	11920057	0.3576023505446294	-0.0773654499058325	0.0773654499058325	539.1241970021413	497.7087794432548	851.6109090909092	700.5745454545456
195	chr1	EXOSC10	-	11066617	11066748	11066717	0.004189628771578106	0.3403192482478658	0.3403192482478658	139.1	90.44	175.45161290322577	199.8709677419355
196	chr1	ECE1	-	21217249	21220131	21218605	0.40525430846366917	-0.09530339465705717	0.09530339465705717	238.405604719764	275.9712389380531	409.28309305373523	407.1579292267366
197	chr1	FBXO44	+	11661129	11663327	11662287	0.03611094056512577	-0.18485289673899488	0.18485289673899488	18.41730769230769	69.24903846153846	107.75129533678756	194.64162348877375
198	chr1	ID3	-	23557925	23559019	23558180	0.8272758375586907	-0.13866806541726362	0.13866806541726362	8531.129411764707	7481.262745098039	1555.9475566150177	1330.810488676997
199	chr1	TMEM9	-	201134771	201135815	201135471	0.9999881299398352	0.0002275167642200593	0.0002275167642200593	954.8285714285714	971.6942857142857	1239.5406976744187	1261.8081395348836
200	chr1	ECHDC2	-	52895909	52896597	52896295	0.2608166974544708	0.0569426402663315	0.0569426402663315	63.19948186528497	98.77979274611398	278.7384105960265	581.7715231788079
201	chr1	IRF2BP2	-	234604268	234607852	234606749	3.991287257752705e-05	-0.1402074423080426	0.1402074423080426	302.5707376058041	877.8887545344619	905.3517679057117	1850.485947416138
202	chr1	DHX9	+	182887082	182887982	182887752	0.20466737568058782	0.009555735210155254	0.009555735210155254	5.608695652173913	0.2217391304347826	552.1746268656716	368.5014925373134
203	chr1	SWT1	+	185290673	185291781	185291610	0.868876293899278	0.6586916387008053	0.6586916387008053	7.6725146198830405	12.526315789473685	3.851654215581643	9.3948772678762
204	chr1	CDKN2C	+	50973892	50974634	50974107	0.9492291250657447	0.012566457302831568	0.012566457302831568	2677.5009487666034	1940.3681214421251	2835.046511627907	2082.2465116279072
205	chr1	WNT2B	+	112520279	112530165	112523668	0.5606995469336203	3.5917815444678123	3.5917815444678123	5.279667538864091	11.473757118670155	1.033933313661847	7.575390970787842
206	chr1	SRM	-	11054588	11054885	11054783	0.07637218808350213	0.053263108081216703	0.053263108081216703	1339.1538461538462	692.6051282051282	2980.9215686274506	1749.0980392156862
207	chr1	CAMTA1	+	7766458	7769706	7767731	0.8295087186761437	0.5134262116062553	0.5134262116062553	10.501772151898734	12.8	6.608012568735269	11.897879025923014
208	chr1	POGZ	-	151402723	151406464	151404544	0.6140637786228139	-0.16465092191767128	0.16465092191767128	130.7841845140033	193.0845689181768	136.88020833333337	172.37916666666663
209	chr1	NRAS	-	114704468	114708654	114707524	0.02740169015249469	-0.2539451480913013	0.2539451480913013	504.80857329842934	450.47545811518324	559.3362831858406	389.5300884955753
210	chr1	CEP85	+	26277132	26278808	26278461	0.3962071977092349	0.316325453732349	0.316325453732349	382.53890489913545	340.4438040345821	190.03987960872837	200.66064710308507
211	chr1	PRKCZ	+	2184921	2185395	2185073	0.9477047130301086	-0.10954718893742044	0.10954718893742044	167.12422360248448	125.7919254658385	100.58552631578945	71.02631578947368
212	chr1	RCOR3	+	211313423	211316385	211314588	0.9640130835455135	0.1039301963818332	0.1039301963818332	28.62270450751252	31.017807456872564	26.2618025751073	31.459227467811157
213	chr1	RCOR3	+	211312719	211313298	211313092	0.01823491633462862	0.4243163979607927	0.4243163979607927	19.868932038834952	8.5	33.78016085790884	51.871313672922255
214	chr1	NSUN4	+	46361569	46365018	46364148	0.23883798739859807	-0.21807183583131184	0.21807183583131184	51.41149425287356	77.57931034482759	108.76424970918961	112.31019775106633
215	chr1	ZZZ3	-	77562415	77565784	77564522	0.6618884609915759	-0.10073091136131807	0.10073091136131807	15.91172282866635	22.374466065495966	63.50633914421554	63.69334389857369
216	chr1	ASH1L	-	155335267	155337751	155335795	0.023981000892663758	1.3050042708115441	1.3050042708115441	80.35037878787878	55.97159090909091	33.0659509202454	49.75255623721881
217	chr1	GGPS1	+	235342010	235344532	235344144	0.7378153120006543	0.03036755218930838	0.03036755218930838	18.822164948453608	14.11340206185567	155.0	154.98031865042174
218	chr1	MTF2	+	93136669	93139076	93138216	0.4616298697084894	-0.20885832732702048	0.20885832732702048	28.393023255813954	47.663953488372094	60.14285714285714	69.99612152553328
219	chr1	FAAP20	-	2184476	2185513	2184994	0.9951103059915852	-0.011655024567182704	0.011655024567182704	97.54054054054055	75.92277992277992	162.33911368015416	123.95568400770712
220	chr1	AGMAT	-	15571698	15573724	15573321	0.5739990170841145	0.05171626782538184	0.05171626782538184	9.283425754775108	9.328404189772026	71.61290322580645	119.72208436724564
221	chr1	SHC1	-	154962297	154963931	154962833	0.41425328412483675	0.07677002621661222	0.07677002621661222	1890.205223880597	2069.8283582089553	1502.2249544626595	1751.8642987249546
222	chr1	YRDC	-	37802944	37803997	37803125	0.03139442055107534	-0.3113347377692016	0.3113347377692016	241.40331491712706	308.3425414364641	289.3348623853211	269.1364678899082
223	chr1	WDR26	-	224385145	224389860	224387015	0.454286388617964	-0.1590633974827227	0.1590633974827227	89.45775401069518	99.71711229946524	149.96449912126542	131.9725834797891
224	chr1	PPCS	+	42459602	42461236	42459830	0.4045128596935158	-0.03968307807675536	0.03968307807675536	124.90398293029872	168.323613086771	604.328947368421	683.2280701754385
225	chr1	DRAM2	-	111117162	111118267	111117930	0.14880219639519326	0.06420339195624938	0.06420339195624938	67.92057291666667	59.76171875	329.6646884272997	421.37388724035605
226	chr1	KLHL12	-	202891119	202892659	202891375	0.5956535632148745	0.13364036119652023	0.13364036119652023	116.171875	155.08203125	134.33722741433021	212.11059190031153
227	chr1	TAF5L	-	229599193	229602919	229600062	0.36740334092740967	-0.20331875624165846	0.20331875624165846	34.36708860759494	33.87917146144994	87.65488274413721	56.90234511725586
228	chr1	TAF5L	-	229593133	229595094	229593442	0.5400449629987774	-0.28142237809520876	0.28142237809520876	262.3883495145631	291.05825242718447	159.12469733656172	150.77845036319616
229	chr1	PARP1	-	226360690	226361541	226360994	7.400417719406757e-07	-0.1437905990016849	0.1437905990016849	272.44736842105266	295.51644736842104	1241.5703839122486	813.5831809872029
230	chr1	PHACTR4	+	28496533	28500364	28497517	0.4581639794394461	0.1544043124735417	0.1544043124735417	89.94555672637864	65.55848261327714	131.5619918699187	123.8658536585366
231	chr1	ABL2	-	179099329	179109441	179101390	0.1698238047279765	-0.5096149090031759	0.5096149090031759	182.80640465793303	381.5832120329937	115.9650975034157	182.9252266799155
232	chr1	CACYBP	+	175009922	175012027	175010248	0.07876629142572328	-0.030539572990802177	0.030539572990802177	252.26756604834176	188.64530635188308	2144.806748466258	1273.276073619632
233	chr1	NASP	+	45618060	45618893	45618248	0.8239470694686553	0.02887591547555446	0.02887591547555446	42.59224806201551	37.55348837209302	207.80851063829786	213.2712765957447
234	chr1	RIMS3	-	40620679	40626729	40626244	0.990466456477939	0.04345159824954581	0.04345159824954581	24.44492362982929	36.77610062893082	27.19381443298969	42.98969072164948
235	chr1	CLSPN	-	35732111	35736606	35734251	0.6911877126620019	0.055175030481247014	0.055175030481247014	10.070093457943925	4.56214953271028	72.35966029723991	54.316348195329084
236	chr1	SEC22B	-	120150897	120157192	120156047	0.942685798844645	-0.011119945185832189	0.011119945185832189	30.43611650485437	26.01864077669903	278.35807860262014	215.99126637554582
237	chr1	TIMM17A	+	201969468	201970664	201970014	0.5739776397123159	-0.042371827959156005	0.042371827959156005	253.22923076923078	130.54	836.0201465201467	378.08058608058616
238	chr1	PEX10	-	2403973	2405834	2404811	1.124486652550041e-06	0.48084784233575206	0.48084784233575206	260.8711217183771	223.24224343675417	254.05669599217987	408.8875855327468
239	chr1	GPR89B	+	147992710	147993592	147993336	0.8149469558720719	-0.03766395512437165	0.03766395512437165	23.5625	17.4453125	153.01757188498402	91.02715654952077
240	chr1	QSOX1	+	180196261	180204030	180198028	0.6784546318391167	-0.005125241793202395	0.005125241793202395	6.822392535821393	11.921526157947351	699.4046406338427	801.1878890775325
241	chr1	MLLT11	+	151067218	151069544	151068482	0.026146369988763445	-0.027448386294686974	0.027448386294686974	2.995291902071563	5.020715630885123	525.6851265822785	151.47151898734177
242	chr1	MIGA1	+	77874845	77879540	77878397	0.6371948802794472	-0.1687357967260349	0.1687357967260349	20.36920384951881	34.197725284339455	46.38766891891892	56.2606981981982
243	chr1	MRPS14	-	175012957	175014851	175013981	0.4064164588151239	-0.039538460914650714	0.039538460914650714	30.3388671875	29.9296875	335.6080459770115	230.33793103448272
244	chr1	RPAP2	+	92387010	92402056	92391632	0.7036927988892167	-0.7093109075915057	0.7093109075915057	4.302475057559478	7.727072141212586	6.159671138035483	5.488749459108611
245	chr1	ZNF496	-	247297414	247301276	247298194	0.9849255512469497	-0.009469602800136756	0.009469602800136756	48.016666666666666	76.33076923076923	186.17131732641144	285.47014925373134
246	chr1	MACF1	+	39485537	39487138	39486193	0.20072981135790083	-0.1786397619777247	0.1786397619777247	121.27089947089947	229.75661375661375	200.9817073170732	293.7942073170732
247	chr1	ODR4	+	186419008	186421375	186419565	0.7464266075850449	-0.2140069751844017	0.2140069751844017	25.313812154696134	24.539779005524863	39.262118491921	28.576301615798926
248	chr1	IVNS1ABP	-	185296387	185298288	185297571	0.7906078591770502	-0.04070785215624273	0.04070785215624273	64.31587837837837	84.3420608108108	219.1520223152022	252.38214783821482
249	chr1	VAMP4	-	171700159	171704534	171703809	0.856914620920177	-0.049130736350897375	0.049130736350897375	18.44109589041096	18.740547945205478	84.48551724137931	70.08275862068966
250	chr1	RUSC1	+	155330402	155331118	155330776	0.005315294514976841	0.11067565595202017	0.11067565595202017	713.3684210526316	562.812865497076	1287.0855614973261	1268.8101604278074
251	chr1	BLZF1	+	169386996	169396575	169388298	0.9023180594042036	-0.02911452638436207	0.02911452638436207	3.6386371873867343	4.555998550199347	49.06912442396313	44.11827956989247
252	chr1	LRRC8D	+	89933066	89936611	89936000	0.7666514414166806	-0.01609034630748424	0.01609034630748424	2.6644844517184945	3.707037643207856	131.82344921608725	102.1141785957737
