	Chrom	Gene	Strand	Start	End	Positions
305	chr1	TTLL7	-	83865023	83870082	[83868929, 83868933, 83868950, 83868954, 83869723, 83868958, 83868962, 83868967, 83868972, 83867469, 83866447, 83865936, 83865940, 83869790, 83868894, 83867358, 83866079, 83867255, 83868925]
306	chr1	ARHGAP29	-	94168904	94174749	[94170760, 94171785, 94170868]
307	chr1	NRAS	-	114704468	114708654	[114707474, 114705958]
308	chr1	LRRC8C	+	89712708	89719533	[89716455, 89715785, 89713773, 89716530, 89718454, 89714584, 89715130]
309	chr1	LRRC47	-	3778558	3781336	[3781299, 3780236]
310	chr1	PEA15	+	160213421	160215372	[160214787, 160214628]
311	chr1	AKIRIN1	+	39004044	39006059	[39004264, 39005012]
312	chr1	NBPF3	+	21483142	21484900	[21484455]
313	chr1	GTF2B	-	88852632	88853346	[88852951, 88852862, 88852807]
314	chr1	DHX9	+	182887082	182887982	[182887737, 182887436]
315	chr1	DNAI3	+	85132854	85133138	[85132899]
316	chr1	HYI	-	43450988	43451311	[43451173]
317	chr1	FBXO42	-	16246839	16251785	[16250869]
318	chr1	RC3H1	-	173931083	173938874	[173933376, 173932551, 173936199, 173933097, 173936972, 173933612, 173938479, 173933424, 173933297, 173937816, 173935135]
319	chr1	NUCKS1	-	205712821	205718479	[205718247, 205718280, 205714966, 205716729, 205714140, 205717311]
320	chr1	RPS6KC1	+	213272523	213274774	[213274024, 213273451, 213273046]
321	chr1	NIBAN1	-	184791031	184796097	[184794113, 184794074, 184794170, 184794855, 184793931, 184793675, 184793939, 184793943, 184793146, 184793947]
322	chr1	SFT2D2	+	168242500	168253021	[168251328, 168251012, 168250340, 168250988, 168245390, 168247187, 168245368, 168245595, 168251324]
323	chr1	BCAR3	-	93561740	93562419	[93562106]
324	chr1	BCAR3	-	93581178	93582953	[93582168]
325	chr1	C1orf21	+	184619517	184629019	[184620129, 184626914, 184623555, 184620562, 184620307, 184619698, 184620952, 184621788, 184623677]
326	chr1	KIAA0040	-	175156985	175161146	[175158120, 175158970, 175161102]
327	chr1	CDK11A	-	1702378	1702999	[1702755]
328	chr1	PRKAA2	+	56707474	56715335	[56713504, 56708162, 56711678, 56710664, 56712369, 56710386, 56713245, 56708982, 56709784, 56708889, 56712316, 56708893, 56712286]
329	chr1	CTBS	-	84549610	84555199	[84554392, 84553627, 84553376, 84554784, 84552226, 84553636, 84553384, 84554411, 84553908, 84553144, 84554557, 84553408, 84552129, 84552266, 84550886, 84553836, 84551541, 84551545, 84554875, 84554879]
330	chr1	SLC30A7	+	100974809	100981757	[100980449, 100980643, 100975999, 100979304, 100978700, 100980109, 100977391, 100976377, 100978683, 100979101, 100976479]
331	chr1	FCGR3A	-	161541758	161543199	[161542624, 161542025]
332	chr1	MNDA	+	158849189	158849502	[158849410]
333	chr1	KLF17	+	44130511	44135140	[44132612, 44131337, 44132523, 44133230, 44133853]
334	chr1	GPN2	-	26876131	26879749	[26876765]
335	chr1	GBP4	-	89181143	89185469	[89181816, 89183314, 89185128, 89185414]
336	chr1	EPHA10	-	37760284	37762083	[37761117]
337	chr1	FCER1A	+	159307747	159308202	[159308128, 159308066]
338	chr1	SWT1	+	185290673	185291781	[185291482, 185290996]
339	chr1	DDX59	-	200640804	200641256	[200640883]
340	chr1	DDX59	-	200644036	200644517	[200644137, 200644385]
341	chr1	XPR1	+	180836521	180838870	[180838202, 180837587]
342	chr1	XPR1	+	180884005	180890279	[180888125, 180885215, 180887314, 180887539, 180886325, 180885559, 180887351, 180887416, 180888603, 180886109, 180887359]
343	chr1	RO60	+	193084578	193091777	[193087360, 193089537, 193086725, 193085798, 193086790, 193086505, 193085675, 193089548, 193085899, 193090254, 193085967, 193088464, 193088946, 193087061, 193087254, 193085629, 193085246]
344	chr1	GLMN	-	92246401	92246646	[92246571, 92246500, 92246510]
345	chr1	TDRKH	-	151771567	151774504	[151773508]
346	chr1	GBA1	-	155234451	155235100	[155234950]
347	chr1	CDK11B	-	1635224	1635856	[1635612]
348	chr1	EYA3	-	27977269	27977389	[27977289]
349	chr1	CEP104	-	3812085	3815517	[3814800]
350	chr1	COA7	-	52684448	52688168	[52685445]
351	chr1	PEX19	-	160276806	160279634	[160278496, 160278675]
352	chr1	HRNR	-	152212075	152221490	[152221369]
353	chr1	RASSF5	+	206586825	206589448	[206588404, 206588815]
354	chr1	KCNJ10	-	160037466	160042532	[160038276, 160038280, 160038445, 160038266, 160038271]
355	chr1	MYBPHL	-	109292364	109294249	[109293341]
356	chr1	BCL9	+	147623841	147626216	[147625847]
357	chr1	KCNN3	-	154697454	154708272	[154703745, 154707972, 154703116, 154701588, 154700053, 154704415, 154704032, 154704554, 154701999, 154702645, 154699198, 154703296, 154699216, 154707411, 154699988, 154707284, 154701413, 154704364, 154703983, 154703987, 154704121]
358	chr1	HFM1	-	91260765	91261359	[91261250]
359	chr1	ZNF695	-	246945545	246945827	[246945690]
360	chr1	ZNF695	-	246985322	246988255	[246988036, 246986060, 246986235, 246986651, 246987997]
361	chr1	CDKN2C	+	50973892	50974634	[50974272]
362	chr1	NMNAT1	+	9982300	9985498	[9984550]
363	chr1	AUNIP	-	25834005	25835846	[25834844]
364	chr1	NASP	+	45618060	45618893	[45618235]
365	chr1	SIKE1	-	114769478	114774372	[114770883, 114774158, 114772463, 114773520, 114773489, 114771287, 114771646]
366	chr1	B3GALNT2	-	235447189	235450340	[235448993, 235447754, 235447722, 235448720, 235449106, 235449471]
367	chr1	B3GALNT2	-	235463457	235465714	[235464922, 235464598]
368	chr1	OR2T10	-	248590486	248593796	[248591404, 248592563, 248591358, 248591034, 248592830]
369	chr1	BNIPL	+	151046650	151047720	[151047439]
370	chr1	TMEM59	-	54026680	54032305	[54030400, 54032034, 54030920, 54030410, 54031692, 54027853, 54028497, 54029715]
371	chr1	CFHR1	+	196831796	196832189	[196832046]
372	chr1	MACO1	+	25498263	25500209	[25499426, 25498951, 25499764, 25499894, 25498712]
373	chr1	SHE	-	154479480	154484335	[154481605, 154482637, 154482322, 154481397, 154480761, 154483102]
374	chr1	ARV1	+	230997120	231000733	[230999969]
375	chr1	TEX46	-	23010833	23011101	[23011022]
376	chr1	PTPRF	+	43621934	43623666	[43622873]
377	chr1	HHIPL2	-	222522263	222522887	[222522435, 222522524, 222522439]
378	chr1	CZIB	-	53214098	53214736	[53214492]
379	chr1	SF3A3	-	37956974	37958263	[37957525, 37957975]
380	chr1	FAM89A	-	231018957	231020126	[231019443]
381	chr1	OR6N1	-	158764235	158766700	[158764998, 158765087]
382	chr1	RSC1A1	+	15659712	15662033	[15661048, 15660841]
383	chr1	QSOX1	+	180196261	180204030	[180198017, 180202363, 180200703]
384	chr1	CHML	-	241628850	241636194	[241634152, 241630856, 241631244, 241630606, 241634479, 241633265, 241629971, 241630937, 241631418, 241631390, 241631167]
385	chr1	FBXO44	+	11661129	11663327	[11662275]
386	chr1	RPAP2	+	92387010	92402056	[92399361, 92387458, 92391685, 92395153, 92391316, 92398871, 92393495, 92395933, 92394014, 92390687, 92395298, 92388388, 92393252, 92392361, 92388394, 92391469, 92393518, 92388400, 92391857, 92390322, 92395313, 92397236, 92392246, 92390586, 92388155, 92399039, 92389824, 92394687, 92398914, 92392139, 92398158, 92390612, 92399444, 92393814, 92397400, 92391770, 92387295, 92388192, 92392801, 92397407, 92397030, 92388206, 92394478, 92397039, 92392562, 92394999, 92398332, 92394494]
387	chr1	COX20	+	244842198	244845063	[244843108, 244843269, 244842853, 244843780, 244843888, 244842452, 244843547]
388	chr1	PYGO2	-	154957025	154959846	[154958271]
389	chr1	EPB41	+	29069165	29072573	[29069350, 29069671, 29070409, 29071279, 29070228, 29070100]
390	chr1	ASH1L	-	155335267	155337751	[155336515, 155336068, 155336080, 155335824, 155336180, 155336831]
391	chr1	NIT1	+	161124140	161125445	[161124649, 161124676]
392	chr1	CLCN6	+	11840142	11843130	[11840876]
393	chr1	BMP8A	+	39525648	39529869	[39529177, 39527402]
394	chr1	SPRTN	+	231351303	231355023	[231351946, 231353175, 231354226, 231351571, 231352503, 231353113, 231352732]
395	chr1	LMO4	+	87344787	87348923	[87346754, 87347620, 87344969, 87347626, 87347083, 87347344, 87346449, 87345112, 87348154, 87345563]
396	chr1	MCL1	-	150574557	150577491	[150576088, 150577219, 150575988]
397	chr1	OR6P1	-	158560605	158563626	[158561060, 158561380, 158561064, 158561546, 158561363, 158561107, 158561529]
398	chr1	PADI1	+	17244009	17246007	[17245336]
399	chr1	ACP6	-	147642229	147648411	[147644225, 147644324, 147644819, 147643832, 147647385]
400	chr1	FAM76A	+	27760494	27763116	[27761667, 27761099, 27761589]
401	chr1	CCSAP	-	229321014	229325411	[229323554, 229323143, 229322860, 229322764, 229322459, 229322814, 229322495]
402	chr1	RGS8	-	182641817	182646917	[182643704, 182644768, 182642715]
403	chr1	TMEM50A	+	25360659	25362361	[25360977, 25361494]
404	chr1	DNM3	+	172132888	172133392	[172133009]
405	chr1	DNM3	+	172407771	172412717	[172408513, 172409399, 172409992, 172410472, 172408394, 172408543, 172411730, 172411572, 172408183, 172408863]
406	chr1	PALMD	+	99694018	99694535	[99694362]
407	chr1	PTGER3	-	70852357	70953789	[70896640, 70952454, 70915079, 70926347, 70924811, 70935566, 70877199, 70925328, 70879763, 70926868, 70935573, 70894615, 70876698, 70933020, 70879776, 70881314, 70903330, 70878754, 70927396, 70868008, 70871096, 70877754, 70933050, 70933566, 70946878, 70921791, 70915143, 70869576, 70943303, 70919751, 70913103, 70883408, 70926425, 70878811, 70920797, 70884960, 70913632, 70872162, 70884458, 70932074, 70934124, 70938736, 70876274, 70913655, 70901370, 70893693, 70930559, 70901890, 70878343, 70909063, 70926983, 70897806, 70871694, 70917774, 70937746, 70937750, 70903449, 70903454, 70949024, 70897313, 70878370, 70951073, 70951079, 70900905, 70923435, 70887603, 70937269, 70917310, 70912704, 70913223, 70874315, 70874831, 70903503, 70889680, 70941904, 70937819, 70890213, 70933736, 70883562, 70921450, 70878448, 70943985, 70927090, 70871795, 70940914, 70891259, 70937340, 70937354, 70925580, 70885645, 70953740, 70893840, 70912786, 70890770, 70893332, 70923029, 70917398, 70937881, 70911782, 70885163, 70870838, 70873398, 70933302, 70873404, 70950717, 70950722, 70936395, 70875468, 70893900, 70926668, 70923089, 70929746, 70881110, 70929750, 70934870, 70875481, 70935383, 70919513, 70909276, 70948699, 70870878, 70882655, 70933856, 70893923, 70881124, 70912356, 70933347, 70940517, 70924648, 70944101, 70937966, 70914927, 70936430, 70912889, 70944638, 70911876, 70894474, 70878604, 70914960, 70936470, 70922137, 70870428, 70933405, 70901661, 70914467, 70877606, 70904233, 70878127, 70941615, 70946232, 70910395, 70876605, 70900162, 70910402, 70883268, 70909380, 70913478, 70910407, 70934470, 70949835, 70910412, 70885334, 70924248, 70873561, 70868441, 70873566, 70899166, 70873571, 70900196, 70933476, 70900201, 70877674, 70917609, 70950890, 70919153, 70902261, 70889466, 70889470]
408	chr1	PTGER3	-	71005859	71012484	[71006915, 71009508, 71007107, 71006984, 71011756, 71007757, 71008272, 71007284, 71007796, 71010102, 71010584, 71009690, 71006876, 71008830, 71011327]
409	chr1	CDC42BPA	-	226989857	226994399	[226993768, 226992740]
410	chr1	MYCL	-	39895427	39897970	[39897220]
411	chr1	MYCL	-	39899611	39901443	[39900452]
412	chr1	SLC16A4	-	110362856	110363913	[110363181, 110363207, 110363055]
413	chr1	OR2B11	-	247449181	247455064	[247450995, 247453179, 247452223, 247451087]
414	chr1	SMIM12	-	34850361	34855982	[34853536, 34855065, 34854952, 34851398]
415	chr1	FAM78B	-	166055917	166060663	[166057467, 166060541]
416	chr1	FAM78B	-	166069298	166070763	[166069900, 166070036]
417	chr1	OR2L13	+	248099357	248101163	[248100538, 248100446]
418	chr1	EXOC8	-	231332752	231337852	[231335370, 231334604, 231335454]
419	chr1	FASLG	+	172664333	172666876	[172664917]
420	chr1	ERO1B	-	236215100	236218576	[236218404, 236216490, 236216077, 236216558, 236218513, 236217182]
421	chr1	RNASEL	-	182573633	182575578	[182575568, 182574191]
422	chr1	LRRC39	-	100148447	100149435	[100148868, 100148612, 100149192, 100149178, 100149182]
423	chr1	GPR157	-	9100304	9104634	[9101057, 9104033]
424	chr1	ADGRL2	+	81987259	81993932	[81987651, 81989540, 81988870, 81991834, 81987961, 81990313, 81992208, 81989522, 81987763, 81991797, 81987542, 81992213, 81991192, 81992406, 81989529, 81991196, 81989631]
425	chr1	ST6GALNAC5	+	77050257	77067546	[77061120, 77050769, 77061272, 77063195, 77060901, 77059645, 77052480, 77050577, 77055571, 77056595, 77061077, 77062235, 77054174, 77050725, 77064038, 77055975, 77054058, 77060850, 77062898, 77051901, 77057535]
426	chr1	SPATA6	-	48295372	48298893	[48296020, 48297502, 48296399]
427	chr1	PER3	+	7842671	7845177	[7844482, 7843482, 7842956, 7844503]
428	chr1	CIMAP3	+	111351258	111353017	[111351753, 111351971, 111352269]
429	chr1	PEX10	-	2403973	2405834	[2404835]
430	chr1	DPT	-	168695467	168696615	[168695832, 168696369, 168696356]
431	chr1	TFB2M	-	246540560	246541202	[246540832]
432	chr1	SLC35E2B	-	1661477	1666019	[1662637]
433	chr1	MEF2D	-	156463726	156467656	[156467650, 156464867, 156464948, 156464989]
434	chr1	CASQ2	-	115700020	115701426	[115700340]
435	chr1	BRDT	+	92014205	92014428	[92014276]
436	chr1	OR2T2	+	248452775	248455725	[248454758, 248453686, 248454919]
437	chr1	SORT1	-	109309574	109314057	[109312770, 109312804, 109313960, 109311087, 109312340, 109313270, 109312251, 109312766]
438	chr1	OR2L2	+	248038246	248042305	[248041280, 248040587, 248041373, 248041523, 248039800, 248039677]
439	chr1	BROX	+	222732627	222735187	[222733928, 222733555, 222734636, 222733182]
440	chr1	OPRD1	+	28862741	28871267	[28868859]
441	chr1	TAF5L	-	229599193	229602919	[229600801, 229601444, 229600325, 229601226, 229599915, 229600844, 229600046, 229600055, 229600857, 229601275, 229600093]
442	chr1	WDR47	-	108970213	108971572	[108971041, 108971010, 108970599]
443	chr1	VAMP3	+	7779625	7781432	[7780423]
444	chr1	CD34	-	207880971	207888118	[207882586, 207885082, 207886555, 207886006]
445	chr1	SRSF10	-	23964346	23971439	[23966752, 23967394, 23966468, 23970821, 23965416, 23969097, 23970827, 23969649, 23967762, 23966707, 23970998, 23967480]
446	chr1	MAN1A2	+	117522824	117528872	[117523977, 117526394, 117523883, 117525931, 117523442, 117526549, 117525338, 117524283, 117524446, 117526591]
447	chr1	EIF2B3	-	44850521	44851003	[44850859]
448	chr1	EBNA1BP2	-	43164173	43164493	[43164314, 43164333]
449	chr1	ACTN2	+	236762460	236764631	[236763014, 236762887, 236762663, 236763180, 236764015, 236763931]
450	chr1	CASP9	-	15491400	15493035	[15492293]
451	chr1	H2BC18	-	149782688	149783260	[149782908, 149783149]
452	chr1	NCF2	-	183555561	183556230	[183555732]
453	chr1	LIN9	-	226231148	226232606	[226231731, 226231895]
454	chr1	C1orf43	-	154206719	154207648	[154206863]
455	chr1	C1orf43	-	154211460	154212378	[154211657, 154211762, 154211644]
456	chr1	MTARC1	+	220813291	220819659	[220816336, 220813865, 220816302, 220814374]
457	chr1	CLSPN	-	35732111	35736606	[35734272, 35734986, 35735804]
458	chr1	CENPS	+	10442264	10442808	[10442692, 10442407, 10442515, 10442710, 10442520]
459	chr1	MYOC	-	171635416	171636709	[171635722]
460	chr1	PRAMEF8	-	13281303	13281932	[13281832]
461	chr1	RPS27	+	153992064	153992155	[153992136]
462	chr1	CTXND2	+	150912241	150913292	[150912494]
463	chr1	LRRIQ3	-	74026014	74026969	[74026258, 74026574]
464	chr1	GPR89B	+	147992710	147993592	[147993451, 147993326]
465	chr1	LYPLAL1	+	219211491	219212858	[219212417, 219211812, 219212453, 219211853, 219212629, 219211991, 219212442]
466	chr1	TPM3	-	154155307	154159048	[154158626, 154156333, 154156381, 154158942]
467	chr1	TPM3	-	154161812	154167940	[154167012, 154167492, 154164361, 154165066, 154166030, 154164661, 154167766, 154163639, 154164539]
468	chr1	NTPCR	+	232978162	232983882	[232981158, 232978636, 232978771, 232982970, 232982974, 232978783]
469	chr1	ZMYM4	+	35419469	35422058	[35421189, 35420165, 35421438, 35419679]
470	chr1	RGS5	-	163142298	163147503	[163143874, 163143844, 163144132, 163143271, 163146024, 163143852, 163144014, 163144911, 163143440, 163144846, 163146867, 163144893, 163145914, 163145405]
471	chr1	RIMKLA	+	42414483	42424232	[42415041, 42422564, 42421830, 42421350, 42418888, 42421804, 42418798, 42418510, 42421487, 42421808, 42420603, 42416637]
472	chr1	GJA9	-	38874068	38876193	[38876101, 38875662, 38875383]
473	chr1	IFI16	+	159054820	159055151	[159055084]
474	chr1	IPP	-	45698710	45700190	[45699600, 45699664]
475	chr1	AKR7A2	-	19302707	19304386	[19304015]
476	chr1	PTPN22	-	113813810	113814969	[113814693, 113814855, 113814055, 113814345, 113814000, 113814902, 113814265]
477	chr1	NCMAP	+	24605605	24609328	[24608099, 24607493, 24606959]
478	chr1	ZBTB41	-	197153681	197160014	[197159841, 197155140, 197157832, 197155599, 197158320, 197157681, 197156305, 197157779, 197158639, 197158461, 197157855]
479	chr1	SLC25A24	-	108134042	108136837	[108134740]
480	chr1	SERTAD4	+	210241557	210246255	[210242112, 210242787, 210245251, 210244229, 210243506, 210243863, 210244057]
481	chr1	TMED5	-	93149741	93154888	[93153600, 93154213, 93153708, 93152750, 93153391, 93153363, 93150998, 93152350, 93153878, 93154617, 93151866, 93153627, 93151134, 93154367]
482	chr1	ATAD3B	+	1495484	1497848	[1496186]
483	chr1	RHD	+	25316999	25330445	[25321873, 25318170, 25325343, 25325478, 25319335, 25317545, 25326122, 25326509, 25327662, 25326513, 25321678, 25326160, 25321682, 25317971, 25321687, 25321692, 25321053, 25324128, 25321697, 25321060, 25321702, 25327466, 25321707, 25325679, 25321842, 25327097]
484	chr1	TNFSF4	-	173183730	173186865	[173184937, 173186177]
485	chr1	RAB3GAP2	-	220148292	220151406	[220149152, 220149441, 220149123, 220149380, 220149156, 220148931, 220150216, 220148909, 220151345, 220151122, 220151126, 220150231]
486	chr1	GPR89A	+	145669833	145670650	[145670449]
487	chr1	CFAP107	+	12760769	12763699	[12763028, 12761156]
488	chr1	GPR61	+	109542421	109547260	[109546349, 109546354, 109546166, 109545430, 109546520, 109545815]
489	chr1	CR2	+	207485463	207489892	[207488641, 207488005, 207485852, 207488338, 207485813, 207488631, 207485786, 207488636]
490	chr1	NBPF6	+	108470596	108471920	[108471332, 108471517]
491	chr1	TRAF5	+	211372127	211374946	[211374519, 211373579, 211372646, 211373495]
492	chr1	SELL	-	169690666	169691802	[169691784]
493	chr1	DOCK7	-	62454725	62455456	[62455032, 62454915, 62454955]
494	chr1	DOCK7	-	62584101	62584878	[62584576, 62584221, 62584638]
495	chr1	ZNF326	+	90005132	90006445	[90005768, 90005858, 90005612]
496	chr1	ZNF326	+	90027353	90035533	[90028293, 90033040, 90032662, 90033573, 90027822, 90028211, 90033589, 90027703, 90032442, 90028359, 90033864, 90033101, 90033618, 90032469, 90027867, 90031971, 90032487, 90033775, 90029818, 90029567]
497	chr1	C1orf198	-	230837118	230839908	[230837760, 230839585, 230838451]
498	chr1	ADAM30	-	119893532	119896515	[119895484]
499	chr1	AGO1	+	35919498	35930532	[35922242, 35927269, 35928453, 35925389, 35928757, 35923039, 35926143]
500	chr1	SMYD3	-	245749346	245749664	[245749430]
501	chr1	TRIM45	-	117111059	117112453	[117111402, 117112207]
502	chr1	GNAT2	-	109603090	109603544	[109603297]
503	chr1	IRF2BP2	-	234604268	234607852	[234605906, 234605780, 234604925, 234607095]
504	chr1	NECTIN4	-	161070997	161072885	[161071692]
505	chr1	ITGB3BP	-	63440769	63446856	[63442385, 63446378, 63444253, 63445537]
506	chr1	TMEM167B	+	109094416	109096934	[109095937, 109096074]
507	chr1	PADI2	-	17066760	17069277	[17067849]
508	chr1	SCNM1	+	151168985	151170296	[151169115]
509	chr1	PRAMEF14	-	13341891	13343086	[13342389]
510	chr1	YTHDF2	+	28768928	28769775	[28768954]
511	chr1	EEIG2	+	108635107	108639322	[108637507, 108637576, 108637263, 108637595, 108636732]
512	chr1	ELOA	+	23759511	23762059	[23759880, 23759979, 23759544]
